num_vertices,edge_ratio,elapsed_time,weight,n_sol,n_oper
370,0.5,0.184697,874258,368,137265
370,0.75,0.194151,1272876,368,137265
371,0.125,0.080064,236385,369,138007
371,0.25,0.112472,450143,369,138007
371,0.5,0.196201,872500,369,138007
371,0.75,0.245553,1266216,369,138007
372,0.125,0.076683,236919,370,138751
372,0.25,0.106584,458635,370,138751
372,0.5,0.166765,876581,370,138751
372,0.75,0.275322,1294933,370,138751
373,0.125,0.078376,232545,371,139497
373,0.25,0.092232,452573,371,139497
373,0.5,0.176746,877408,371,139497
373,0.75,0.198464,1302218,371,139497
374,0.125,0.084366,242305,372,140245
374,0.25,0.117297,458235,372,140245
374,0.5,0.164517,884745,372,140245
374,0.75,0.198902,1288149,372,140245
375,0.125,0.091175,236087,373,140995
375,0.25,0.096092,467586,373,140995
375,0.5,0.148938,881917,373,140995
375,0.75,0.202403,1307670,373,140995
376,0.125,0.083869,243235,374,141747
376,0.25,0.119164,459377,374,141747
376,0.5,0.182711,894533,374,141747
376,0.75,0.240968,1314107,374,141747
377,0.125,0.094601,239556,375,142501
377,0.25,0.122876,467004,375,142501
377,0.5,0.186523,896801,375,142501
377,0.75,0.224948,1304514,375,142501
378,0.125,0.090593,243971,376,143257
378,0.25,0.109688,471968,376,143257
378,0.5,0.163942,898003,376,143257
378,0.75,0.2629,1337070,376,143257
379,0.125,0.086089,249749,377,144015
379,0.25,0.112907,470977,377,144015
379,0.5,0.166647,916099,377,144015
379,0.75,0.242339,1339756,377,144015
380,0.125,0.089244,248446,378,144775
380,0.25,0.099255,475453,378,144775
380,0.5,0.174537,912719,378,144775
380,0.75,0.219192,1339901,378,144775
381,0.125,0.090555,251974,379,145537
381,0.25,0.113116,482135,379,145537
381,0.5,0.193165,910086,379,145537
381,0.75,0.235117,1348012,379,145537
382,0.125,0.07912,246729,380,146301
382,0.25,0.114322,473832,380,146301
382,0.5,0.177516,906186,380,146301
382,0.75,0.251604,1348934,380,146301
383,0.125,0.092464,245658,381,147067
383,0.25,0.117827,476598,381,147067
383,0.5,0.20618,925470,381,147067
383,0.75,0.80618,1384668,381,147067
384,0.125,0.079231,250337,382,147835
384,0.25,0.151375,482079,382,147835
384,0.5,0.168944,931151,382,147835
384,0.75,0.231279,1358235,382,147835
385,0.125,0.097304,249467,383,148605
385,0.25,0.121116,482335,383,148605
385,0.5,0.179015,938362,383,148605
385,0.75,0.290738,1386265,383,148605
386,0.125,0.078718,254620,384,149377
386,0.25,0.117394,486629,384,149377
386,0.5,0.203678,954103,384,149377
386,0.75,0.269144,1363948,384,149377
387,0.125,0.139731,255189,385,150151
387,0.25,0.184994,490082,385,150151
387,0.5,0.207742,955690,385,150151
387,0.75,0.275697,1389275,385,150151
388,0.125,0.084681,256948,386,150927
388,0.25,0.128533,488620,386,150927
388,0.5,0.175401,926848,386,150927
388,0.75,0.263838,1370071,386,150927
389,0.125,0.079867,257842,387,151705
389,0.25,0.131521,497439,387,151705
389,0.5,0.17546,944704,387,151705
389,0.75,0.252564,1394713,387,151705
390,0.125,0.074039,257511,388,152485
390,0.25,0.122647,509885,388,152485
390,0.5,0.197037,959604,388,152485
390,0.75,0.236988,1416241,388,152485
391,0.125,0.079094,256106,389,153267
391,0.25,0.124683,500262,389,153267
391,0.5,0.201165,962639,389,153267
391,0.75,0.219061,1423145,389,153267
392,0.125,0.092208,258006,390,154051
392,0.25,0.119988,500710,390,154051
392,0.5,0.199664,974996,390,154051
392,0.75,0.217475,1420418,390,154051
393,0.125,0.092778,263360,391,154837
393,0.25,0.103749,510059,391,154837
393,0.5,0.175798,983403,391,154837
393,0.75,0.263351,1415851,391,154837
394,0.125,0.077383,259974,392,155625
394,0.25,0.116741,504638,392,155625
394,0.5,0.191727,976417,392,155625
394,0.75,0.266695,1434724,392,155625
395,0.125,0.075407,266237,393,156415
395,0.25,0.104826,499845,393,156415
395,0.5,0.187186,992180,393,156415
395,0.75,0.256985,1443461,393,156415
396,0.125,0.082362,264318,394,157207
396,0.25,0.126529,504783,394,157207
396,0.5,0.205512,989875,394,157207
396,0.75,0.263692,1470890,394,157207
397,0.125,0.100886,265932,395,158001
397,0.25,0.121085,512041,395,158001
397,0.5,0.203753,988924,395,158001
397,0.75,0.24848,1442970,395,158001
398,0.125,0.092112,271602,396,158797
398,0.25,0.128257,523296,396,158797
398,0.5,0.212517,990725,396,158797
398,0.75,0.25021,1469438,396,158797
399,0.125,0.088045,271996,397,159595
399,0.25,0.13834,523667,397,159595
399,0.5,0.192232,1005074,397,159595
399,0.75,0.267595,1484833,397,159595
400,0.125,0.083903,271742,398,160395
400,0.25,0.13569,524167,398,160395
400,0.5,0.196466,1015455,398,160395
400,0.75,0.299842,1473984,398,160395
401,0.125,0.101314,276649,399,161197
401,0.25,0.109018,529149,399,161197
401,0.5,0.185452,1002421,399,161197
401,0.75,0.475001,1488316,399,161197
402,0.125,0.09912,273665,400,162001
402,0.25,0.131825,529202,400,162001
402,0.5,0.188184,1009932,400,162001
402,0.75,0.242695,1495477,400,162001
403,0.125,0.094064,272128,401,162807
403,0.25,0.128796,531811,401,162807
403,0.5,0.205311,1013108,401,162807
403,0.75,0.239331,1501289,401,162807
404,0.125,0.0809,281284,402,163615
404,0.25,0.130793,536334,402,163615
404,0.5,0.206616,1034433,402,163615
404,0.75,0.262542,1507357,402,163615
405,0.125,0.090368,277875,403,164425
405,0.25,0.146497,535416,403,164425
405,0.5,0.199964,1022027,403,164425
405,0.75,0.297088,1515054,403,164425
406,0.125,0.095033,279830,404,165237
406,0.25,0.14315,539952,404,165237
406,0.5,0.211162,1032911,404,165237
406,0.75,0.255941,1504329,404,165237
407,0.125,0.099376,279843,405,166051
407,0.25,0.113194,538714,405,166051
407,0.5,0.184277,1054341,405,166051
407,0.75,0.293041,1526809,405,166051
408,0.125,0.09084,282684,406,166867
408,0.25,0.140635,530463,406,166867
408,0.5,0.221537,1053733,406,166867
408,0.75,0.247078,1520888,406,166867
409,0.125,0.113578,285210,407,167685
409,0.25,0.118471,533989,407,167685
409,0.5,0.202751,1049472,407,167685
409,0.75,0.288799,1540303,407,167685
410,0.125,0.091362,281168,408,168505
410,0.25,0.125875,540880,408,168505
410,0.5,0.211849,1053693,408,168505
410,0.75,0.294404,1585173,408,168505
411,0.125,0.096975,287310,409,169327
411,0.25,0.120497,555241,409,169327
411,0.5,0.230864,1065655,409,169327
411,0.75,0.396164,1536168,409,169327
412,0.125,0.111113,288898,410,170151
412,0.25,0.129623,549201,410,170151
412,0.5,0.19356,1068055,410,170151
412,0.75,0.274333,1565504,410,170151
413,0.125,0.082825,295669,411,170977
413,0.25,0.119377,554537,411,170977
413,0.5,0.213463,1085412,411,170977
413,0.75,0.263049,1565065,411,170977
414,0.125,0.096484,293724,412,171805
414,0.25,0.146244,560447,412,171805
414,0.5,0.209117,1093967,412,171805
414,0.75,0.257934,1588245,412,171805
415,0.125,0.086549,292001,413,172635
415,0.25,0.12834,557294,413,172635
415,0.5,0.209367,1103073,413,172635
415,0.75,0.291753,1571477,413,172635
416,0.125,0.086486,288821,414,173467
416,0.25,0.126796,558647,414,173467
416,0.5,0.235396,1095042,414,173467
416,0.75,0.276532,1597343,414,173467
417,0.125,0.106093,295496,415,174301
417,0.25,0.144584,564519,415,174301
417,0.5,0.203713,1103387,415,174301
417,0.75,0.3013,1606573,415,174301
418,0.125,0.102244,296280,416,175137
418,0.25,0.138446,566200,416,175137
418,0.5,0.188966,1093772,416,175137
418,0.75,0.260949,1596581,416,175137
419,0.125,0.372798,300293,417,175975
419,0.25,0.169707,574385,417,175975
419,0.5,0.231625,1112139,417,175975
419,0.75,0.336743,1606081,417,175975
420,0.125,0.154848,300124,418,176815
420,0.25,0.150516,582405,418,176815
420,0.5,0.21753,1120147,418,176815
420,0.75,0.292698,1634927,418,176815
421,0.125,0.096269,296870,419,177657
421,0.25,0.118657,573383,419,177657
421,0.5,0.285047,1116583,419,177657
421,0.75,0.281158,1633336,419,177657
422,0.125,0.103951,300941,420,178501
422,0.25,0.125734,575992,420,178501
422,0.5,0.196636,1130625,420,178501
422,0.75,0.269927,1627218,420,178501
423,0.125,0.101065,305573,421,179347
423,0.25,0.151296,583129,421,179347
423,0.5,0.189981,1132826,421,179347
423,0.75,0.289157,1666307,421,179347
424,0.125,0.113104,301159,422,180195
424,0.25,0.15755,585017,422,180195
424,0.5,0.236984,1141168,422,180195
424,0.75,0.301884,1621794,422,180195
425,0.125,0.113384,304562,423,181045
425,0.25,0.158659,580123,423,181045
425,0.5,0.231742,1161685,423,181045
425,0.75,0.309427,1670451,423,181045
426,0.125,0.110203,305065,424,181897
426,0.25,0.12475,594169,424,181897
426,0.5,0.231331,1127311,424,181897
426,0.75,0.273531,1683002,424,181897
427,0.125,0.108819,305874,425,182751
427,0.25,0.128907,595858,425,182751
427,0.5,0.220738,1151224,425,182751
427,0.75,0.31479,1664169,425,182751
428,0.125,0.105318,308797,426,183607
428,0.25,0.130142,603172,426,183607
428,0.5,0.244319,1152096,426,183607
428,0.75,0.321593,1669274,426,183607
429,0.125,0.095345,310883,427,184465
429,0.25,0.126787,602957,427,184465
429,0.5,0.229952,1154380,427,184465
429,0.75,0.260041,1698199,427,184465
430,0.125,0.099325,308547,428,185325
430,0.25,0.131191,599536,428,185325
430,0.5,0.214587,1147491,428,185325
430,0.75,0.285448,1701407,428,185325
431,0.125,0.103442,310091,429,186187
431,0.25,0.153044,606238,429,186187
431,0.5,0.197075,1169795,429,186187
431,0.75,0.281452,1694066,429,186187
432,0.125,0.123707,317467,430,187051
432,0.25,0.142957,602152,430,187051
432,0.5,0.20377,1175444,430,187051
432,0.75,0.326338,1727592,430,187051
433,0.125,0.119673,315651,431,187917
433,0.25,0.14074,606123,431,187917
433,0.5,0.270262,1172970,431,187917
433,0.75,0.57351,1717239,431,187917
434,0.125,0.14753,315681,432,188785
434,0.25,0.219968,616511,432,188785
434,0.5,0.246032,1194957,432,188785
434,0.75,0.312437,1749969,432,188785
435,0.125,0.123029,319331,433,189655
435,0.25,0.152125,614152,433,189655
435,0.5,0.211555,1182380,433,189655
435,0.75,0.295145,1751882,433,189655
436,0.125,0.097887,322340,434,190527
436,0.25,0.148382,621746,434,190527
436,0.5,0.232192,1204150,434,190527
436,0.75,0.30177,1745843,434,190527
437,0.125,0.114452,319879,435,191401
437,0.25,0.139222,622625,435,191401
437,0.5,0.264592,1203689,435,191401
437,0.75,0.407866,1759750,435,191401
438,0.125,0.120075,321425,436,192277
438,0.25,0.178595,622884,436,192277
438,0.5,0.284598,1210182,436,192277
438,0.75,0.291739,1773553,436,192277
439,0.125,0.095924,325993,437,193155
439,0.25,0.162004,633796,437,193155
439,0.5,0.246648,1220699,437,193155
439,0.75,0.310332,1777559,437,193155
440,0.125,0.108268,325611,438,194035
440,0.25,0.130455,629198,438,194035
440,0.5,0.205459,1220897,438,194035
440,0.75,0.314333,1755588,438,194035
441,0.125,0.37967,329407,439,194917
441,0.25,0.183813,619580,439,194917
441,0.5,0.323925,1227182,439,194917
441,0.75,0.724929,1791194,439,194917
442,0.125,0.14259,337498,440,195801
442,0.25,0.138733,633197,440,195801
442,0.5,0.259727,1233002,440,195801
442,0.75,0.346319,1779102,440,195801
443,0.125,0.133322,336042,441,196687
443,0.25,0.146189,638031,441,196687
443,0.5,0.243399,1224585,441,196687
443,0.75,0.350098,1806112,441,196687
444,0.125,0.107868,335521,442,197575
444,0.25,0.18026,641559,442,197575
444,0.5,0.239882,1235814,442,197575
444,0.75,0.301691,1813068,442,197575
445,0.125,0.109233,332846,443,198465
445,0.25,0.157019,650748,443,198465
445,0.5,0.238442,1248760,443,198465
445,0.75,0.318682,1830230,443,198465
446,0.125,0.121586,335865,444,199357
446,0.25,0.3978,647237,444,199357
446,0.5,0.23186,1252881,444,199357
446,0.75,0.3493,1814156,444,199357
447,0.125,0.108349,343139,445,200251
447,0.25,0.177071,638403,445,200251
447,0.5,0.25398,1262592,445,200251
447,0.75,0.307969,1829379,445,200251
448,0.125,0.09802,337045,446,201147
448,0.25,0.161728,660550,446,201147
448,0.5,0.232507,1273930,446,201147
448,0.75,0.589533,1845493,446,201147
449,0.125,0.150961,346439,447,202045
449,0.25,0.173753,646889,447,202045
449,0.5,0.256939,1258470,447,202045
449,0.75,0.369706,1869142,447,202045
450,0.125,0.105343,339494,448,202945
450,0.25,0.145193,652250,448,202945
450,0.5,0.235847,1277691,448,202945
450,0.75,0.302706,1858494,448,202945
451,0.125,0.12568,343423,449,203847
451,0.25,0.138379,664467,449,203847
451,0.5,0.563513,1287383,449,203847
451,0.75,0.392346,1830476,449,203847
452,0.125,0.100915,346753,450,204751
452,0.25,0.149465,655451,450,204751
452,0.5,0.263436,1289400,450,204751
452,0.75,0.306654,1881629,450,204751
453,0.125,0.103637,345549,451,205657
453,0.25,0.169018,669366,451,205657
453,0.5,0.226686,1294677,451,205657
453,0.75,0.441424,1882558,451,205657
454,0.125,0.185809,348641,452,206565
454,0.25,0.307541,672074,452,206565
454,0.5,0.304848,1293338,452,206565
454,0.75,0.304772,1896283,452,206565
455,0.125,0.141088,346355,453,207475
455,0.25,0.178141,676612,453,207475
455,0.5,0.242286,1296317,453,207475
455,0.75,0.374675,1888298,453,207475
456,0.125,0.130863,347853,454,208387
456,0.25,0.145923,663947,454,208387
456,0.5,0.274371,1318650,454,208387
456,0.75,0.341284,1888805,454,208387
457,0.125,0.111573,352242,455,209301
457,0.25,0.156164,668455,455,209301
457,0.5,0.251644,1322540,455,209301
457,0.75,0.332777,1929790,455,209301
458,0.125,0.123542,355966,456,210217
458,0.25,0.195176,688825,456,210217
458,0.5,0.284268,1322773,456,210217
458,0.75,0.365877,1887830,456,210217
459,0.125,0.108618,355673,457,211135
459,0.25,0.168237,680674,457,211135
459,0.5,0.225935,1329049,457,211135
459,0.75,0.34291,1918722,457,211135
460,0.125,0.130448,357078,458,212055
460,0.25,0.140927,692128,458,212055
460,0.5,0.26371,1329400,458,212055
460,0.75,0.308245,1956913,458,212055
461,0.125,0.107688,350543,459,212977
461,0.25,0.178592,687881,459,212977
461,0.5,0.226795,1332286,459,212977
461,0.75,0.602415,1942557,459,212977
462,0.125,0.120422,359647,460,213901
462,0.25,0.155394,694057,460,213901
462,0.5,0.278828,1335854,460,213901
462,0.75,0.368607,1950678,460,213901
463,0.125,0.14291,364762,461,214827
463,0.25,0.152012,683595,461,214827
463,0.5,0.25177,1360923,461,214827
463,0.75,0.378642,1940557,461,214827
464,0.125,0.137781,361633,462,215755
464,0.25,0.180208,690958,462,215755
464,0.5,0.239725,1342890,462,215755
464,0.75,0.350379,1988385,462,215755
465,0.125,0.108772,367540,463,216685
465,0.25,0.183164,712230,463,216685
465,0.5,0.290092,1359175,463,216685
465,0.75,0.38139,1992321,463,216685
466,0.125,0.113581,367371,464,217617
466,0.25,0.19139,700319,464,217617
466,0.5,0.241598,1349357,464,217617
466,0.75,0.380809,2019036,464,217617
467,0.125,0.10688,370344,465,218551
467,0.25,0.152536,714473,465,218551
467,0.5,0.255369,1364895,465,218551
467,0.75,0.389833,1992788,465,218551
468,0.125,0.119622,369486,466,219487
468,0.25,0.176712,709972,466,219487
468,0.5,0.259934,1361242,466,219487
468,0.75,0.390896,1978829,466,219487
469,0.125,0.118511,372135,467,220425
469,0.25,0.180472,706540,467,220425
469,0.5,0.273468,1394655,467,220425
469,0.75,0.323312,2021347,467,220425
470,0.125,0.140171,368466,468,221365
470,0.25,0.160971,722143,468,221365
470,0.5,0.323185,1374991,468,221365
470,0.75,0.397078,2017383,468,221365
471,0.125,0.135375,377518,469,222307
471,0.25,0.167518,724374,469,222307
471,0.5,0.290746,1403262,469,222307
471,0.75,0.405677,2026379,469,222307
472,0.125,0.127123,376147,470,223251
472,0.25,0.179863,728473,470,223251
472,0.5,0.3996,1415700,470,223251
472,0.75,0.443306,2036063,470,223251
473,0.125,0.131778,376437,471,224197
473,0.25,0.195795,727317,471,224197
473,0.5,0.262417,1422419,471,224197
473,0.75,0.40005,2033960,471,224197
474,0.125,0.112154,375834,472,225145
474,0.25,0.158221,727440,472,225145
474,0.5,0.28716,1390813,472,225145
474,0.75,0.338284,2028289,472,225145
475,0.125,0.115517,377867,473,226095
475,0.25,0.156904,732972,473,226095
475,0.5,0.260431,1432773,473,226095
475,0.75,0.366329,2071769,473,226095
476,0.125,0.120498,386671,474,227047
476,0.25,0.214489,733839,474,227047
476,0.5,0.283696,1434842,474,227047
476,0.75,0.384339,2061298,474,227047
477,0.125,0.114888,383801,475,228001
477,0.25,0.173342,737182,475,228001
477,0.5,0.3036,1418822,475,228001
477,0.75,0.417949,2073817,475,228001
478,0.125,0.134151,383214,476,228957
478,0.25,0.171572,725947,476,228957
478,0.5,0.255264,1442592,476,228957
478,0.75,0.432334,2076734,476,228957
479,0.125,0.122478,386210,477,229915
479,0.25,0.183062,748615,477,229915
479,0.5,0.291871,1464129,477,229915
479,0.75,0.386711,2082728,477,229915
480,0.125,0.148243,378246,478,230875
480,0.25,0.184955,747726,478,230875
480,0.5,0.30315,1450279,478,230875
480,0.75,0.3984,2090657,478,230875
481,0.125,0.122903,397371,479,231837
481,0.25,0.216897,750840,479,231837
481,0.5,0.282891,1452479,479,231837
481,0.75,0.397414,2100959,479,231837
482,0.125,0.112885,389731,480,232801
482,0.25,0.19064,750425,480,232801
482,0.5,0.298296,1452518,480,232801
482,0.75,0.413139,2109869,480,232801
483,0.125,0.155954,389975,481,233767
483,0.25,0.167389,755363,481,233767
483,0.5,0.320749,1466589,481,233767
483,0.75,0.400938,2134321,481,233767
484,0.125,0.16655,394818,482,234735
484,0.25,0.197248,758250,482,234735
484,0.5,0.336815,1444930,482,234735
484,0.75,0.421439,2117032,482,234735
485,0.125,0.144772,397769,483,235705
485,0.25,0.177939,771956,483,235705
485,0.5,0.31172,1483709,483,235705
485,0.75,0.408143,2084842,483,235705
486,0.125,0.13713,397349,484,236677
486,0.25,0.183477,770294,484,236677
486,0.5,0.279339,1476673,484,236677
486,0.75,0.668623,2163950,484,236677
487,0.125,0.131292,395261,485,237651
487,0.25,0.178723,770965,485,237651
487,0.5,0.28317,1463522,485,237651
487,0.75,0.403369,2158858,485,237651
488,0.125,0.164221,403218,486,238627
488,0.25,0.207673,769562,486,238627
488,0.5,0.257731,1507551,486,238627
488,0.75,0.373106,2172106,486,238627
489,0.125,0.140946,400797,487,239605
489,0.25,0.177279,774450,487,239605
489,0.5,0.300721,1510479,487,239605
489,0.75,0.400371,2164213,487,239605
490,0.125,0.140659,398522,488,240585
490,0.25,0.211299,782486,488,240585
490,0.5,0.294322,1500502,488,240585
490,0.75,0.422062,2164585,488,240585
491,0.125,0.128547,405372,489,241567
491,0.25,0.215075,779501,489,241567
491,0.5,0.271869,1512757,489,241567
491,0.75,0.535557,2174195,489,241567
492,0.125,0.158223,406334,490,242551
492,0.25,0.20866,773984,490,242551
492,0.5,0.288046,1518628,490,242551
492,0.75,0.40711,2167936,490,242551
493,0.125,0.137282,412376,491,243537
493,0.25,0.201322,788672,491,243537
493,0.5,0.302256,1526133,491,243537
493,0.75,0.38307,2214465,491,243537
494,0.125,0.120245,402779,492,244525
494,0.25,0.208657,797919,492,244525
494,0.5,0.299892,1521144,492,244525
494,0.75,0.370126,2193050,492,244525
495,0.125,0.121382,411555,493,245515
495,0.25,0.171788,787157,493,245515
495,0.5,0.303218,1535125,493,245515
495,0.75,0.4144,2168297,493,245515
496,0.125,0.11738,406840,494,246507
496,0.25,0.206888,802300,494,246507
496,0.5,0.603217,1550964,494,246507
496,0.75,0.410719,2250274,494,246507
497,0.125,0.147452,413865,495,247501
497,0.25,0.211832,800392,495,247501
497,0.5,0.283334,1545125,495,247501
497,0.75,0.401444,2223858,495,247501
498,0.125,0.156182,419440,496,248497
498,0.25,0.230352,803402,496,248497
498,0.5,0.296589,1552895,496,248497
498,0.75,0.449726,2194066,496,248497
499,0.125,0.142016,416439,497,249495
499,0.25,0.201506,814295,497,249495
499,0.5,0.291982,1580678,497,249495
499,0.75,0.446872,2277635,497,249495
500,0.125,0.119339,418146,498,250495
500,0.25,0.200322,806538,498,250495
500,0.5,0.27326,1569077,498,250495
500,0.75,0.418465,2254560,498,250495
501,0.125,0.145887,420433,499,251497
501,0.25,0.574244,819005,499,251497
501,0.5,0.384799,1555984,499,251497
501,0.75,0.430142,2195615,499,251497
502,0.125,0.153882,418237,500,252501
502,0.25,0.193288,815227,500,252501
502,0.5,0.371433,1554848,500,252501
502,0.75,0.553113,2296788,500,252501
503,0.125,0.190357,431137,501,253507
503,0.25,0.244801,816504,501,253507
503,0.5,0.385714,1587365,501,253507
503,0.75,0.466707,2288733,501,253507
504,0.125,0.170893,423699,502,254515
504,0.25,0.180935,817448,502,254515
504,0.5,0.322419,1601161,502,254515
504,0.75,0.419921,2291774,502,254515
505,0.125,0.150613,430520,503,255525
505,0.25,0.217043,832942,503,255525
505,0.5,0.333486,1614330,503,255525
505,0.75,0.410777,2304310,503,255525
506,0.125,0.521512,430724,504,256537
506,0.25,0.207971,829426,504,256537
506,0.5,0.292596,1591725,504,256537
506,0.75,0.411487,2310727,504,256537
507,0.125,0.138352,423424,505,257551
507,0.25,0.184107,831094,505,257551
507,0.5,0.325816,1624167,505,257551
507,0.75,0.416782,2298303,505,257551
508,0.125,0.129975,436608,506,258567
508,0.25,0.262479,840561,506,258567
508,0.5,0.311137,1632393,506,258567
508,0.75,0.451238,2298170,506,258567
509,0.125,0.15257,436332,507,259585
509,0.25,0.215814,830027,507,259585
509,0.5,0.357785,1627321,507,259585
509,0.75,0.594205,2324359,507,259585
510,0.125,0.151961,432081,508,260605
510,0.25,0.202721,831794,508,260605
510,0.5,0.327636,1640357,508,260605
510,0.75,0.908099,2350238,508,260605
511,0.125,0.135106,432779,509,261627
511,0.25,0.242478,841251,509,261627
511,0.5,0.330063,1640029,509,261627
511,0.75,0.445837,2340664,509,261627
512,0.125,0.146493,447389,510,262651
512,0.25,0.228499,845406,510,262651
512,0.5,0.37329,1649424,510,262651
512,0.75,0.509077,2366065,510,262651
513,0.125,0.14587,435924,511,263677
513,0.25,0.216319,845748,511,263677
513,0.5,0.348526,1662430,511,263677
513,0.75,0.400067,2417015,511,263677
514,0.125,0.158475,444905,512,264705
514,0.25,0.224512,854176,512,264705
514,0.5,0.342095,1665215,512,264705
514,0.75,0.51202,2397363,512,264705
515,0.125,0.187385,438261,513,265735
515,0.25,0.220932,854530,513,265735
515,0.5,0.397958,1676368,513,265735
515,0.75,0.514571,2336831,513,265735
516,0.125,0.179824,446288,514,266767
516,0.25,0.237637,865985,514,266767
516,0.5,0.306076,1653852,514,266767
516,0.75,0.467033,2403341,514,266767
517,0.125,0.155779,445126,515,267801
517,0.25,0.19459,860330,515,267801
517,0.5,0.358031,1676234,515,267801
517,0.75,0.406243,2444022,515,267801
518,0.125,0.18397,452961,516,268837
518,0.25,0.196227,869101,516,268837
518,0.5,0.33717,1692091,516,268837
518,0.75,0.402724,2400689,516,268837
519,0.125,0.158731,445489,517,269875
519,0.25,0.197764,872219,517,269875
519,0.5,0.324569,1705708,517,269875
519,0.75,0.451351,2422232,517,269875
520,0.125,0.585675,454415,518,270915
520,0.25,0.225423,874505,518,270915
520,0.5,0.352637,1690127,518,270915
520,0.75,0.595418,2438882,518,270915
521,0.125,0.151679,451989,519,271957
521,0.25,0.269194,870467,519,271957
521,0.5,0.3779,1704076,519,271957
521,0.75,0.613461,2409747,519,271957
522,0.125,0.162497,457345,520,273001
522,0.25,0.211698,870508,520,273001
522,0.5,0.312,1714190,520,273001
522,0.75,0.416526,2412663,520,273001
523,0.125,0.150268,447810,521,274047
523,0.25,0.21396,886617,521,274047
523,0.5,0.360846,1703486,521,274047
523,0.75,0.43251,2438857,521,274047
524,0.125,0.143539,460473,522,275095
524,0.25,0.207065,889308,522,275095
524,0.5,0.320727,1728621,522,275095
524,0.75,0.454306,2475868,522,275095
525,0.125,0.149455,466834,523,276145
525,0.25,0.259178,886019,523,276145
525,0.5,0.390338,1694413,523,276145
525,0.75,0.543279,2472700,523,276145
526,0.125,0.183747,457830,524,277197
526,0.25,0.229425,893733,524,277197
526,0.5,0.332328,1741948,524,277197
526,0.75,0.461098,2516048,524,277197
527,0.125,0.168906,463119,525,278251
527,0.25,0.221657,895825,525,278251
527,0.5,0.350884,1749301,525,278251
527,0.75,0.457327,2421864,525,278251
528,0.125,0.148194,464858,526,279307
528,0.25,0.235302,899370,526,279307
528,0.5,0.363017,1715851,526,279307
528,0.75,0.483696,2523177,526,279307
529,0.125,0.168829,463033,527,280365
529,0.25,0.207827,904015,527,280365
529,0.5,0.354333,1753082,527,280365
529,0.75,0.466791,2543365,527,280365
530,0.125,0.145496,471539,528,281425
530,0.25,0.242008,893806,528,281425
530,0.5,0.342717,1776713,528,281425
530,0.75,0.490929,2527179,528,281425
531,0.125,0.149252,473065,529,282487
531,0.25,0.201768,907452,529,282487
531,0.5,0.366737,1760929,529,282487
531,0.75,0.468837,2518730,529,282487
532,0.125,0.185856,475272,530,283551
532,0.25,0.244848,903838,530,283551
532,0.5,0.348075,1742749,530,283551
532,0.75,0.499402,2560361,530,283551
533,0.125,0.191014,471784,531,284617
533,0.25,0.19799,923648,531,284617
533,0.5,0.347703,1782527,531,284617
533,0.75,0.466382,2544719,531,284617
534,0.125,0.166557,476231,532,285685
534,0.25,0.223748,923985,532,285685
534,0.5,0.325963,1795887,532,285685
534,0.75,0.480478,2569069,532,285685
535,0.125,0.15902,482981,533,286755
535,0.25,0.238772,918294,533,286755
535,0.5,0.315351,1763819,533,286755
535,0.75,0.471412,2575544,533,286755
536,0.125,0.166253,480923,534,287827
536,0.25,0.21958,934282,534,287827
536,0.5,0.344498,1799761,534,287827
536,0.75,0.437183,2548802,534,287827
537,0.125,0.154586,464694,535,288901
537,0.25,0.24771,913435,535,288901
537,0.5,0.312564,1798591,535,288901
537,0.75,0.490459,2636576,535,288901
538,0.125,0.183848,483140,536,289977
538,0.25,0.213589,924451,536,289977
538,0.5,0.34849,1795315,536,289977
538,0.75,0.475335,2592771,536,289977
539,0.125,0.174918,484410,537,291055
539,0.25,0.238353,928816,537,291055
539,0.5,0.37496,1791709,537,291055
539,0.75,0.487326,2630500,537,291055
540,0.125,0.168854,490665,538,292135
540,0.25,0.234402,945744,538,292135
540,0.5,0.321224,1800613,538,292135
540,0.75,0.432684,2594749,538,292135
541,0.125,0.153676,489248,539,293217
541,0.25,0.227655,951898,539,293217
541,0.5,0.329923,1791968,539,293217
541,0.75,0.444776,2599796,539,293217
542,0.125,0.169593,481456,540,294301
542,0.25,0.207249,942364,540,294301
542,0.5,0.715136,1822402,540,294301
542,0.75,0.481675,2628555,540,294301
543,0.125,0.192067,490681,541,295387
543,0.25,0.252647,945230,541,295387
543,0.5,0.336666,1837953,541,295387
543,0.75,0.586975,2631340,541,295387
544,0.125,0.153142,492325,542,296475
544,0.25,0.219989,949826,542,296475
544,0.5,0.329097,1853293,542,296475
544,0.75,0.455752,2682791,542,296475
545,0.125,0.164663,489394,543,297565
545,0.25,0.222524,962440,543,297565
545,0.5,0.395174,1856455,543,297565
545,0.75,0.46241,2670295,543,297565
546,0.125,0.152082,494104,544,298657
546,0.25,0.230421,961323,544,298657
546,0.5,0.452744,1852060,544,298657
546,0.75,0.485583,2703807,544,298657
547,0.125,0.17471,496827,545,299751
547,0.25,0.272125,961273,545,299751
547,0.5,0.375689,1872216,545,299751
547,0.75,0.525795,2689432,545,299751
548,0.125,0.200995,503064,546,300847
548,0.25,0.238267,965762,546,300847
548,0.5,0.394423,1885281,546,300847
548,0.75,0.561727,2659586,546,300847
549,0.125,0.175352,500156,547,301945
549,0.25,0.255746,970288,547,301945
549,0.5,0.353415,1835871,547,301945
